frame_nmr,car_id,car_bbox,car_class,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
95,3,[960.455810546875 1372.2857666015625 1683.7281494140625 1921.1552734375],car,[1228.2740478515625 1736.2979736328125 1413.608154296875 1790.6531982421875],0.7740399837493896,GX15OGJ,0.35379783514190355
96,3,[956.84375 1383.265869140625 1682.7337646484375 1928.3134765625],car,[1214.610595703125 1740.799072265625 1399.2530517578125 1797.2493896484375],0.7652949094772339,GX15OGJ,0.36115536843467516
97,3,[955.6309204101562 1387.8638916015625 1682.7135009765625 1933.150634765625],car,[1216.04736328125 1744.0382080078125 1417.6209716796875 1801.8555908203125],0.7404490113258362,GX15OGJ,0.2284149585183903
98,3,[952.576171875 1392.4569091796875 1681.7137451171875 1943.120849609375],car,[1202.0439453125 1751.4927978515625 1421.6104736328125 1812.9708251953125],0.8207709193229675,GX15OCJ,0.5058596004249206
99,3,[948.892578125 1396.68310546875 1681.6075439453125 1952.802490234375],car,[1210.6278076171875 1758.9041748046875 1419.3896484375 1822.1744384765625],0.7867482304573059,GX15OGJ,0.35426763000129263
99,7,[1148.353759765625 1022.3008422851562 1672.619384765625 1421.7322998046875],car,[1332.318603515625 1257.2125244140625 1479.0487060546875 1315.5513916015625],0.35831472277641296,LWE7,0.01748179855842546
100,3,[946.8682250976562 1397.7742919921875 1681.3804931640625 1959.9090576171875],car,[1197.2142333984375 1762.4722900390625 1407.8382568359375 1825.4290771484375],0.5706996321678162,GX15OCJ,0.31833359008655276
100,7,[1146.8975830078125 1023.0982055664062 1674.8367919921875 1423.3011474609375],car,[1329.970947265625 1255.1810302734375 1475.14501953125 1315.377197265625],0.3919171988964081,EU5%U,0.001099862917459019
101,3,[943.23828125 1397.888916015625 1680.3970947265625 1968.6038818359375],car,[1206.498046875 1780.67578125 1404.4591064453125 1838.543701171875],0.7192931175231934,GX15OGJ,0.21216288138334624
101,7,[1146.4908447265625 1026.6669921875 1671.58544921875 1429.344482421875],car,[1333.4468994140625 1260.9503173828125 1475.6748046875 1319.883544921875],0.34872499108314514,LOITX,0.018120481087875204
102,3,[938.9705200195312 1393.6724853515625 1679.012939453125 1976.853515625],car,[1212.82373046875 1788.8671875 1395.2293701171875 1845.8426513671875],0.7922822833061218,GX15OCJ,0.17707933564688622
103,3,[936.6856689453125 1390.0877685546875 1677.8896484375 1983.9349365234375],car,[1034.02587890625 1787.2547607421875 1399.2447509765625 1851.8096923828125],0.6394757628440857,GX15OCJ,0.2114999584869069
104,3,[933.6430053710938 1393.239501953125 1677.0245361328125 1993.7835693359375],car,[1026.229248046875 1794.1915283203125 1405.515380859375 1862.814697265625],0.5522531867027283,GX5OGJ,0.21133320556878268
105,3,[929.6372680664062 1404.9404296875 1675.5574951171875 2002.78125],car,[1186.2518310546875 1804.3282470703125 1392.4842529296875 1868.8048095703125],0.7763001918792725,GX15OGJ,0.23076689880604306
105,7,[1141.5179443359375 1041.637939453125 1673.0609130859375 1444.7664794921875],car,[1332.4989013671875 1285.4439697265625 1471.9044189453125 1341.134765625],0.301007479429245,LDZT,0.03500412404537201
106,3,[927.1398315429688 1423.6475830078125 1673.983642578125 2010.5166015625],car,[1183.7578125 1808.513671875 1381.8804931640625 1869.870849609375],0.7321873307228088,GX15OGJ,0.2691733637150519
106,7,[1141.0638427734375 1041.0960693359375 1669.975830078125 1446.798583984375],car,[1328.1072998046875 1286.2174072265625 1462.8856201171875 1338.68994140625],0.2519894242286682,DIZ,0.24230589261255317
107,3,[922.5813598632812 1438.9775390625 1672.0618896484375 2018.684326171875],car,[1199.3492431640625 1829.2613525390625 1394.942626953125 1880.0244140625],0.6970321536064148,GX15OGJ,0.5077799427516483
107,7,[1139.9498291015625 1042.426513671875 1666.81494140625 1449.1402587890625],car,[1327.7772216796875 1289.6650390625 1473.1475830078125 1345.9849853515625],0.4655965268611908,DIIZI,0.014686529778872769
108,3,[918.6515502929688 1453.552734375 1671.2657470703125 2027.668701171875],car,[1190.1048583984375 1835.5308837890625 1380.1644287109375 1888.6798095703125],0.7877241373062134,CX15OGJ,0.11705961457353992
108,7,[1136.7955322265625 1045.4017333984375 1669.861572265625 1451.6292724609375],car,[1322.53125 1289.2003173828125 1470.2066650390625 1345.8026123046875],0.3613854646682739,WIZZ,0.10031711310148239
109,3,[914.2770385742188 1461.3436279296875 1670.192626953125 2033.1015625],car,[1192.1444091796875 1835.86083984375 1395.28564453125 1894.238525390625],0.8135457038879395,GX15OGJ,0.5241061526894876
109,7,[1134.7806396484375 1047.1802978515625 1671.75537109375 1453.1920166015625],car,[1324.5792236328125 1290.69189453125 1467.0858154296875 1348.5330810546875],0.3074393570423126,47IZZ,0.04705199432575262
110,3,[908.0997314453125 1471.7935791015625 1667.837646484375 2045.6292724609375],car,[1194.0770263671875 1846.606689453125 1395.5716552734375 1902.0308837890625],0.7998717427253723,GX15OGJ,0.412690452248253
111,3,[904.0880126953125 1479.190673828125 1665.984375 2055.85107421875],car,[1180.545166015625 1858.223876953125 1393.1434326171875 1912.6171875],0.650706946849823,CXISQG),0.17466208016102844
112,3,[902.867431640625 1482.8946533203125 1663.618896484375 2062.7802734375],car,[1180.294189453125 1863.022705078125 1394.1448974609375 1918.06201171875],0.6114011406898499,GX15OGJ,0.17240997602505584
113,3,[898.6683959960938 1489.8643798828125 1662.258544921875 2069.384765625],car,[1186.633056640625 1879.5849609375 1410.168212890625 1931.2767333984375],0.6661645174026489,GX15OGJ,0.06581878451555478
114,3,[893.0143432617188 1498.7327880859375 1660.814453125 2080.41650390625],car,[1167.9932861328125 1880.814697265625 1367.388916015625 1942.169677734375],0.8112710118293762,GX15OGJ,0.11635022510057565
115,3,[890.8575439453125 1503.0518798828125 1660.0037841796875 2087.617431640625],car,[1170.552001953125 1882.2791748046875 1383.8748779296875 1945.28466796875],0.7980054616928101,GX15OCJ,0.33338233704629167
116,3,[886.3582153320312 1511.9041748046875 1658.3563232421875 2099.637939453125],car,[1153.2139892578125 1895.1181640625 1387.3824462890625 1955.8623046875],0.8277461528778076,GX15OCJ,0.27981851462525914
117,3,[880.8609008789062 1520.607421875 1657.3466796875 2108.847900390625],car,[1155.8946533203125 1904.695068359375 1371.511962890625 1962.2103271484375],0.7522703409194946,GX15OGJ,0.2520502550781957
118,3,[879.2374877929688 1525.34228515625 1657.0244140625 2114.697509765625],car,[1156.738037109375 1918.628662109375 1377.8543701171875 1971.3941650390625],0.5572503209114075,GX15OGJ,0.23729579165375578
119,3,[872.0540161132812 1532.7537841796875 1655.8626708984375 2121.086181640625],car,[1159.906494140625 1928.681396484375 1381.68310546875 1981.3564453125],0.7428821921348572,GX15OGJ,0.6014205044777476
120,3,[863.6849365234375 1540.3084716796875 1652.19921875 2130.711181640625],car,[1144.6458740234375 1934.416259765625 1368.1964111328125 1994.9176025390625],0.7375547885894775,GX15OGJ,0.25623844571830184
120,6,[2020.8760986328125 1155.18115234375 2617.917236328125 1621.3853759765625],car,[2257.623779296875 1457.928955078125 2414.34033203125 1507.693359375],0.32227471470832825,IP05JEO,0.09604268471417642
121,3,[859.0670776367188 1546.85595703125 1651.525146484375 2137.75146484375],car,[1147.87646484375 1935.93359375 1385.4638671875 2003.3841552734375],0.7939186692237854,GX15OGJ,0.29990396378696926
121,6,[2023.2615966796875 1159.509521484375 2619.9013671875 1625.2652587890625],car,[2252.940673828125 1459.358642578125 2404.1513671875 1508.548095703125],0.4651181697845459,TF05JEQ,0.27663520932531144
122,3,[855.6815795898438 1554.75341796875 1650.4791259765625 2147.354248046875],car,[1136.7044677734375 1945.25390625 1366.242919921875 2011.4014892578125],0.815487802028656,GX15OGJ,0.1501906340922537
123,3,[852.1283569335938 1562.3350830078125 1649.86376953125 2151.61572265625],car,[1149.5919189453125 1953.8980712890625 1350.16748046875 2019.704345703125],0.6276875138282776,GX15OGJ,0.2956496082746293
123,7,[1104.4520263671875 1079.0335693359375 1659.956298828125 1507.0029296875],car,[1303.523193359375 1342.923828125 1443.046875 1398.4527587890625],0.41176509857177734,KIOBZ,0.03714023331355047
124,3,[849.1483764648438 1568.55419921875 1647.6119384765625 2153.62646484375],car,[1149.2724609375 1967.52734375 1354.0213623046875 2026.7099609375],0.6866502165794373,GX15UCJ,0.5316443652874928
125,3,[844.4119873046875 1576.4649658203125 1646.73876953125 2153.695556640625],car,[1136.3609619140625 1977.01025390625 1332.803466796875 2036.668212890625],0.7932881712913513,GX15OGJ,0.5952298925618663
126,3,[836.941162109375 1586.2791748046875 1644.3739013671875 2155.247314453125],car,[1121.667236328125 1981.071533203125 1363.5845947265625 2053.163818359375],0.8068500757217407,GX15OGJ,0.5195776094793408
126,6,[2023.275390625 1174.5283203125 2629.089599609375 1650.304931640625],car,[2259.50537109375 1494.998779296875 2417.33349609375 1540.939208984375],0.48971670866012573,AP05JEO,0.09474373080364575
127,3,[836.1748657226562 1589.8988037109375 1643.5731201171875 2153.35205078125],car,[1107.5804443359375 1985.7672119140625 1345.3472900390625 2056.721923828125],0.7390422821044922,GX15OGJ,0.4553408674075278
127,6,[2024.5731201171875 1176.9190673828125 2629.92236328125 1653.171875],car,[2260.72216796875 1493.5771484375 2407.84814453125 1540.0577392578125],0.33309200406074524,JPUSJEO,0.12552689748152182
128,3,[830.6307373046875 1597.798828125 1641.6383056640625 2151.974853515625],car,[1117.9844970703125 2004.392578125 1344.504638671875 2065.9921875],0.6983795166015625,GX15OGJ,0.6063019454037485
128,7,[1094.9239501953125 1092.48828125 1650.3179931640625 1524.4530029296875],car,[1286.612548828125 1354.47705078125 1434.8114013671875 1409.4691162109375],0.3578490912914276,@OZI,0.016642775386571884
129,3,[824.9161376953125 1606.5634765625 1638.8731689453125 2150.8369140625],car,[1116.2008056640625 2019.953369140625 1341.192626953125 2077.658203125],0.7462508082389832,GX15OGJ,0.5500334463807116
129,6,[2024.5892333984375 1189.3250732421875 2634.83984375 1663.55908203125],car,[2269.302978515625 1491.725830078125 2388.60205078125 1545.336181640625],0.44070500135421753,APOSJE,0.36550263602831373
130,3,[820.9257202148438 1612.575927734375 1637.799072265625 2149.7587890625],car,[1120.5155029296875 2024.7818603515625 1319.0369873046875 2083.749755859375],0.7574415802955627,GX15OGJ,0.6278436704787923
130,6,[2026.106689453125 1193.5657958984375 2642.205322265625 1665.7557373046875],car,[2277.942626953125 1502.65283203125 2425.187255859375 1553.631591796875],0.7009295225143433,IP05JED,0.2989035579012601
130,7,[1088.6937255859375 1096.70751953125 1650.6265869140625 1529.705810546875],car,[1285.078857421875 1363.241943359375 1430.8519287109375 1416.7288818359375],0.3253403902053833,EWIZT,0.022148544004892762
131,3,[813.9010620117188 1621.07763671875 1635.403564453125 2151.280029296875],car,[1116.4434814453125 2028.3912353515625 1320.5101318359375 2098.17333984375],0.8013057112693787,GX15OGJ,0.26143234129614784
131,6,[2026.5146484375 1199.5667724609375 2646.56201171875 1670.1820068359375],car,[2270.945556640625 1502.098388671875 2416.979736328125 1549.38427734375],0.6291130781173706,APNSJEN,0.33039598716403645
132,11,[2238.421875 1645.333984375 2992.987548828125 2148.60205078125],car,[2509.046142578125 2019.7071533203125 2727.24267578125 2090.74755859375],0.7409776449203491,LIVCT,0.016391915685785578
132,3,[808.4241333007812 1630.4869384765625 1633.6622314453125 2150.88134765625],car,[1106.1690673828125 2047.096435546875 1322.4268798828125 2109.16845703125],0.6608720421791077,GX15OGJ,0.16160164089149143
132,6,[2027.506103515625 1202.2066650390625 2642.94677734375 1676.671630859375],car,[2272.661376953125 1502.8359375 2417.0107421875 1556.00390625],0.6523004174232483,AP05JED,0.11577743522135274
133,11,[2239.464111328125 1649.775634765625 2995.638427734375 2149.2275390625],car,[2511.680419921875 2025.7119140625 2733.2900390625 2094.566162109375],0.7008872628211975,LHNJVCV,0.011392436914859258
133,7,[1079.1656494140625 1107.4259033203125 1648.0621337890625 1543.841064453125],car,[1281.8953857421875 1372.7147216796875 1434.941162109375 1433.358154296875],0.6112099885940552,BZ,0.19115377921813256
133,6,[2028.0184326171875 1203.9581298828125 2642.744384765625 1680.0821533203125],car,[2267.958984375 1499.8701171875 2441.268310546875 1566.6201171875],0.48837998509407043,AP05JED,0.20667603985437288
133,3,[804.05419921875 1637.04345703125 1632.3486328125 2150.031982421875],car,[1102.799560546875 2057.196533203125 1329.0675048828125 2116.233154296875],0.44373440742492676,GX15OGJ,0.11066368570271344
134,11,[2240.80859375 1657.889892578125 2997.015380859375 2151.272216796875],car,[2509.223876953125 2039.553955078125 2741.53369140625 2112.993896484375],0.8039475083351135,LHECV,0.22019216798203833
134,3,[799.2891845703125 1644.89404296875 1628.814453125 2150.64013671875],car,[1101.1802978515625 2068.72412109375 1322.10107421875 2128.399658203125],0.6475601196289062,GX15OGJ,0.2093163289262064
134,7,[1075.5987548828125 1109.4747314453125 1652.220947265625 1548.968017578125],car,[1277.3441162109375 1380.80419921875 1422.4906005859375 1436.057373046875],0.4518955647945404,EWEZT,0.048064690491766336
135,11,[2241.45849609375 1668.1072998046875 3003.2841796875 2152.781982421875],car,[2509.916015625 2050.55859375 2739.656494140625 2121.031494140625],0.8210925459861755,LNDVCV,0.06492083944928355
135,3,[790.8607788085938 1656.7552490234375 1627.3404541015625 2154.40771484375],car,[1097.3382568359375 2076.973388671875 1313.78759765625 2141.57275390625],0.742168664932251,CX15OCJ,0.213678767912075
135,7,[1067.7919921875 1117.77001953125 1656.01123046875 1556.0721435546875],car,[1279.8765869140625 1389.4351806640625 1428.222412109375 1443.853759765625],0.369043231010437,DUS2,0.028075601905584335
136,11,[2241.591064453125 1672.125732421875 3004.34814453125 2151.3798828125],car,[2503.93212890625 2053.771240234375 2745.61376953125 2127.59130859375],0.8077354431152344,LADVCV,0.10243674865847587
136,7,[1068.4229736328125 1121.9947509765625 1659.0546875 1558.9283447265625],car,[1280.1051025390625 1384.6593017578125 1417.16357421875 1442.8143310546875],0.3543000817298889,EIZT,0.04444100707769394
137,11,[2241.669189453125 1680.40087890625 3007.207275390625 2152.209228515625],car,[2505.238037109375 2064.2314453125 2745.68408203125 2137.5556640625],0.8080364465713501,LN13TCV,0.04033263443997954
137,7,[1067.7901611328125 1123.3194580078125 1654.8818359375 1563.5408935546875],car,[1265.490234375 1392.71240234375 1420.6593017578125 1446.2989501953125],0.5912763476371765,HU5ZI,0.10682866599792211
137,6,[2027.714599609375 1215.174072265625 2646.26318359375 1700.0927734375],car,[2263.525146484375 1540.65087890625 2455.287841796875 1587.923583984375],0.4184848368167877,XP05UEO,0.045250356808632736
138,11,[2241.489501953125 1688.14990234375 3012.612060546875 2153.136474609375],car,[2505.97265625 2075.582763671875 2762.70703125 2148.81689453125],0.817226231098175,LNIACV,0.0996758881139666
138,6,[2028.7354736328125 1219.193115234375 2648.5888671875 1707.04931640625],car,[2261.585693359375 1541.9708251953125 2444.405517578125 1591.44189453125],0.6402216553688049,AP05JED,0.16430201464540764
139,6,[2030.131103515625 1219.7481689453125 2649.49267578125 1711.4647216796875],car,[2256.57421875 1540.3970947265625 2421.87890625 1588.1268310546875],0.3667908310890198,AP05JED,0.25722899615545824
139,7,[1064.0736083984375 1125.6722412109375 1641.8800048828125 1570.8037109375],car,[1265.392578125 1397.0943603515625 1423.0469970703125 1455.676025390625],0.33448153734207153,EH5Z,0.20193718600401217
140,6,[2030.13037109375 1225.4068603515625 2651.846923828125 1717.10888671875],car,[2283.0380859375 1544.2581787109375 2432.815673828125 1595.44384765625],0.5855342149734497,APDSJEQ,0.2594294032619857
140,7,[1061.072998046875 1129.418212890625 1640.164794921875 1576.2001953125],car,[1259.9749755859375 1402.198974609375 1414.05322265625 1457.8531494140625],0.3194335699081421,[5ZZ,0.046396560966968536
141,6,[2030.3466796875 1231.019287109375 2654.51416015625 1723.1356201171875],car,[2274.964111328125 1548.92138671875 2418.029541015625 1599.621826171875],0.5753504037857056,APDSJEO,0.2491911912247605
142,6,[2030.8037109375 1233.4281005859375 2655.98583984375 1726.8153076171875],car,[2275.106201171875 1555.6590576171875 2440.15869140625 1604.75732421875],0.6376668214797974,AP05JEO,0.46864329955527556
142,7,[1056.3251953125 1138.7362060546875 1632.23681640625 1586.064208984375],car,[1254.111328125 1410.2403564453125 1406.5186767578125 1466.7723388671875],0.6180568933486938,RSZZH,0.055387064830845906
143,6,[2031.7685546875 1238.3436279296875 2659.601318359375 1734.2861328125],car,[2264.54833984375 1552.6868896484375 2455.318603515625 1616.708984375],0.7862987518310547,AP05JEO,0.3119895976831605
144,6,[2031.9205322265625 1243.718994140625 2660.65771484375 1740.9927978515625],car,[2276.657958984375 1559.9849853515625 2459.544921875 1628.1939697265625],0.48127490282058716,AP05JEO,0.2566602306981796
145,7,[1047.7078857421875 1147.3310546875 1610.17333984375 1597.84814453125],car,[1246.06787109375 1421.967529296875 1398.3204345703125 1482.257568359375],0.7885377407073975,L0IZ,0.03309902921319008
